RegionID,RegionName,StateName,Date,Value,LATITUDE,LONGITUDE,LATLONG
395128.0,Staunton,VA,2023-07-31,269.0,38.1495947,-79.072557,"38.1495947,-79.072557"
394396.0,Bluefield,VA,2023-07-31,246.0,37.2526133,-81.2713436,"37.2526133,-81.2713436"
394518.0,Danville,VA,2023-07-31,191.0,40.125222,-87.6304614,"40.125222,-87.6304614"
394518.0,Danville,VA,2023-07-31,191.0,36.5879877,-79.3916713,"36.5879877,-79.3916713"
394518.0,Danville,VA,2023-07-31,191.0,37.6456488,-84.7721823,"37.6456488,-84.7721823"
394784.0,Levelland,TX,2023-07-31,96.0,33.5871311,-102.377698,"33.5871311,-102.377698"
394836.0,Martinsville,VA,2023-07-31,139.0,36.6915262,-79.8725386,"36.6915262,-79.8725386"
394959.0,Pampa,TX,2023-07-31,70.0,35.536297,-100.9601552,"35.536297,-100.9601552"
395181.0,Uvalde,TX,2023-07-31,160.0,29.300357,-99.7733181,"29.300357,-99.7733181"
394899.0,Nacogdoches,TX,2023-07-31,146.0,31.5970503,-94.5927451,"31.5970503,-94.5927451"
845162.0,Granbury,TX,2023-07-31,219.5,32.4426759,-97.7870525,"32.4426759,-97.7870525"
394956.0,Palestine,TX,2023-07-31,293.0,31.7621153,-95.6307891,"31.7621153,-95.6307891"
394551.0,Eagle Pass,TX,2023-07-31,160.0,28.7083999,-100.503941,"28.7083999,-100.503941"
394742.0,Kerrville,TX,2023-07-31,282.0,30.048469,-99.1399464,"30.048469,-99.1399464"
394503.0,Corsicana,TX,2023-07-31,442.0,32.091299,-96.4646821,"32.091299,-96.4646821"
394717.0,Jacksonville,TX,2023-07-31,209.0,39.7343697,-90.228782,"39.7343697,-90.228782"
394717.0,Jacksonville,TX,2023-07-31,209.0,31.963778,-95.2705042,"31.963778,-95.2705042"
394717.0,Jacksonville,TX,2023-07-31,209.0,30.3321838,-81.655651,"30.3321838,-81.655651"
394717.0,Jacksonville,TX,2023-07-31,209.0,34.7494749,-77.4208221,"34.7494749,-77.4208221"
394963.0,Paris,TX,2023-07-31,260.0,33.6617962,-95.555513,"33.6617962,-95.555513"
394963.0,Paris,TX,2023-07-31,260.0,36.3019461,-88.3258578,"36.3019461,-88.3258578"
394316.0,Alice,TX,2023-07-31,196.0,27.7522487,-98.0697249,"27.7522487,-98.0697249"
394527.0,Del Rio,TX,2023-07-31,200.0,29.357515,-100.8987707,"29.357515,-100.8987707"
394886.0,Mount Pleasant,TX,2023-07-31,249.0,33.1449203,-94.9667639,"33.144920299999995,-94.96676389972137"
394886.0,Mount Pleasant,TX,2023-07-31,249.0,43.597646,-84.7668495,"43.597646,-84.7668495"
395129.0,Stephenville,TX,2023-07-31,241.0,32.2191836,-98.2130634,"32.2191836,-98.2130634"
394558.0,El Campo,TX,2023-07-31,201.0,29.1966405,-96.2696867,"29.1966405,-96.2696867"
394624.0,Gainesville,TX,2023-07-31,207.0,33.6258504,-97.1332963,"33.6258504,-97.1332963"
394624.0,Gainesville,TX,2023-07-31,207.0,29.6519684,-82.3249846,"29.6519684,-82.3249846"
394624.0,Gainesville,TX,2023-07-31,207.0,34.2978794,-83.8240663,"34.2978794,-83.8240663"
394422.0,Brownwood,TX,2023-07-31,300.0,31.7070026,-98.9831022,"31.7070026,-98.9831022"
395137.0,Sulphur Springs,TX,2023-07-31,150.0,33.1384886,-95.6010143,"33.1384886,-95.6010143"
394370.0,Bay City,TX,2023-07-31,218.0,28.9827565,-95.969402,"28.9827565,-95.969402"
394370.0,Bay City,TX,2023-07-31,218.0,43.5944677,-83.8888648,"43.5944677,-83.8888648"
394413.0,Brenham,TX,2023-07-31,192.0,30.1668828,-96.3977442,"30.1668828,-96.3977442"
786252.0,Bonham,TX,2023-07-31,253.0,33.5822077,-96.1785028,"33.5822077,-96.1785028"
394385.0,Big Spring,TX,2023-07-31,165.0,32.250398,-101.4787356,"32.250398,-101.4787356"
394984.0,Plainview,TX,2023-07-31,101.0,34.1847936,-101.706841,"34.1847936,-101.706841"
394376.0,Beeville,TX,2023-07-31,132.0,28.4008319,-97.7483312,"28.4008319,-97.7483312"
394749.0,Kingsville,TX,2023-07-31,99.0,27.5158689,-97.856109,"27.5158689,-97.856109"
394864.0,Mineral Wells,TX,2023-07-31,306.0,32.8084605,-98.1128223,"32.8084605,-98.1128223"
394615.0,Fredericksburg,TX,2023-07-31,325.0,30.2752011,-98.8719843,"30.2752011,-98.8719843"
845169.0,Rockport,TX,2023-07-31,332.0,28.0205733,-97.0544341,"28.0205733,-97.0544341"
395024.0,Rio Grande City,TX,2023-07-31,84.0,26.3827771,-98.8205251,"26.3827771,-98.8205251"
753866.0,Big Stone Gap,VA,2023-07-31,111.0,36.8677938,-82.7742267,"36.8677938,-82.7742267"
394982.0,Pittsburgh,PA,2023-07-31,5816.0,40.4416941,-79.9900861,"40.4416941,-79.9900861"
395082.0,Selinsgrove,PA,2023-07-31,36.0,40.8062437,-76.8607084,"40.8062437,-76.8607084"
395203.0,Warren,PA,2023-07-31,77.0,41.8119602,-79.2654452,"41.8119602,-79.2654452"
394799.0,Lock Haven,PA,2023-07-31,132.0,41.1369077,-77.4471641,"41.1369077,-77.4471641"
786264.0,St. Marys,PA,2023-07-31,72.0,41.4280432,-78.5611275,"41.4280432,-78.5611275"
786264.0,St. Marys,PA,2023-07-31,72.0,30.7305142,-81.5464928,"30.7305142,-81.5464928"
394856.0,Miami,FL,2023-07-31,31069.0,25.7741728,-80.19362,"25.7741728,-80.19362"
394856.0,Miami,FL,2023-07-31,31069.0,36.8746177,-94.877374,"36.8746177,-94.877374"
395148.0,Tampa,FL,2023-07-31,12354.0,27.9477595,-82.458444,"27.9477595,-82.458444"
394943.0,Orlando,FL,2023-07-31,8964.0,28.5421109,-81.3790304,"28.5421109,-81.3790304"
394714.0,Jacksonville,FL,2023-07-31,7165.0,39.7343697,-90.228782,"39.7343697,-90.228782"
394714.0,Jacksonville,FL,2023-07-31,7165.0,31.963778,-95.2705042,"31.963778,-95.2705042"
394714.0,Jacksonville,FL,2023-07-31,7165.0,30.3321838,-81.655651,"30.3321838,-81.655651"
394714.0,Jacksonville,FL,2023-07-31,7165.0,34.7494749,-77.4208221,"34.7494749,-77.4208221"
753906.0,North Port,FL,2023-07-31,5657.0,27.044224,-82.2359254,"27.044224,-82.2359254"
394440.0,Cape Coral,FL,2023-07-31,12374.0,26.5625742,-81.9438802,"26.5625742,-81.9438802"
394766.0,Lakeland,FL,2023-07-31,3307.0,28.0394654,-81.9498042,"28.0394654,-81.9498042"
394528.0,Deltona,FL,2023-07-31,4667.0,28.904843,-81.2273119,"28.904843,-81.2273119"
394957.0,Palm Bay,FL,2023-07-31,3048.0,27.9946969,-80.6366144,"27.9946969,-80.6366144"
394971.0,Pensacola,FL,2023-07-31,2388.0,30.421309,-87.2169149,"30.421309,-87.2169149"
394995.0,Port St. Lucie,FL,2023-07-31,3182.0,27.2939333,-80.3503283,"27.2939333,-80.3503283"
395146.0,Tallahassee,FL,2023-07-31,915.0,30.4380832,-84.2809332,"30.4380832,-84.2809332"
394901.0,Naples,FL,2023-07-31,3765.0,26.1421976,-81.7942944,"26.1421976,-81.7942944"
394927.0,Ocala,FL,2023-07-31,2237.0,29.1871986,-82.1400923,"29.1871986,-82.1400923"
394622.0,Gainesville,FL,2023-07-31,1045.0,33.6258504,-97.1332963,"33.6258504,-97.1332963"
394622.0,Gainesville,FL,2023-07-31,1045.0,29.6519684,-82.3249846,"29.6519684,-82.3249846"
394622.0,Gainesville,FL,2023-07-31,1045.0,34.2978794,-83.8240663,"34.2978794,-83.8240663"
753875.0,Crestview,FL,2023-07-31,3170.0,30.7621326,-86.5705084,"30.7621326,-86.5705084"
395009.0,Punta Gorda,FL,2023-07-31,2808.0,26.9351529,-82.0512058,"26.9351529,-82.0512058"
394960.0,Panama City,FL,2023-07-31,2678.0,30.1586518,-85.6602936,"30.1586518,-85.6602936"
395079.0,Sebastian,FL,2023-07-31,1240.0,27.816415,-80.4706078,"27.816415,-80.4706078"
394685.0,Homosassa Springs,FL,2023-07-31,1175.0,28.8150599,-82.55504489,"28.8150599,-82.5550448941568"
395153.0,The Villages,FL,2023-07-31,536.0,28.9269978,-82.0041758,"28.9269978,-82.0041758"
394409.0,Bradford,PA,2023-07-31,94.0,41.7746685,-76.5264613,"41.7746685,-76.5264613"
394974.0,Philadelphia,PA,2023-07-31,12883.0,39.9527237,-75.1635262,"39.9527237,-75.1635262"
394785.0,Lewisburg,PA,2023-07-31,70.0,40.9645337,-76.8847639,"40.9645337,-76.8847639"
394785.0,Lewisburg,PA,2023-07-31,70.0,35.4492404,-86.7888887,"35.4492404,-86.7888887"
394789.0,Lewistown,PA,2023-07-31,55.0,40.5992395,-77.571382,"40.5992395,-77.571382"
394318.0,Allentown,PA,2023-07-31,1655.0,40.6022059,-75.4712794,"40.6022059,-75.4712794"
394666.0,Harrisburg,PA,2023-07-31,900.0,40.2663107,-76.8861122,"40.2663107,-76.8861122"
395075.0,Scranton,PA,2023-07-31,1312.0,41.4086874,-75.6621294,"41.4086874,-75.6621294"
394768.0,Lancaster,PA,2023-07-31,627.0,40.08067,-76.2411283,"40.08067,-76.2411283"
395244.0,York,PA,2023-07-31,785.0,39.962493,-76.7276989,"39.962493,-76.7276989"
395015.0,Reading,PA,2023-07-31,617.0,40.335345,-75.9279495,"40.335345,-75.9279495"
394572.0,Erie,PA,2023-07-31,447.0,42.1294712,-80.0852695,"42.1294712,-80.0852695"
394553.0,East Stroudsburg,PA,2023-07-31,997.0,40.9995386,-75.1812913,"40.9995386,-75.1812913"
395125.0,State College,PA,2023-07-31,217.0,40.7944504,-77.8616386,"40.7944504,-77.8616386"
394453.0,Chambersburg,PA,2023-07-31,260.0,39.9375112,-77.6612586,"39.9375112,-77.6612586"
395000.0,Pottsville,PA,2023-07-31,314.0,40.6851324,-76.1953701,"40.6851324,-76.1953701"
394783.0,Lebanon,PA,2023-07-31,192.0,40.375713,-76.4626118,"40.375713,-76.4626118"
394783.0,Lebanon,PA,2023-07-31,192.0,37.6806669,-92.6637835,"37.6806669,-92.6637835"
394783.0,Lebanon,PA,2023-07-31,192.0,43.643032,-72.251587,"43.643032,-72.251587"
394727.0,Johnstown,PA,2023-07-31,297.0,40.3267407,-78.9219698,"40.3267407,-78.9219698"
394321.0,Altoona,PA,2023-07-31,219.0,40.518681,-78.394736,"40.518681,-78.394736"
395225.0,Williamsport,PA,2023-07-31,262.0,41.2493292,-77.0027671,"41.2493292,-77.0027671"
394630.0,Gettysburg,PA,2023-07-31,177.0,39.8308973,-77.231012,"39.8308973,-77.231012"
395140.0,Sunbury,PA,2023-07-31,198.0,40.8619754,-76.7936252,"40.8619754,-76.7936252"
394907.0,New Castle,PA,2023-07-31,240.0,40.9999202,-80.3471856,"40.9999202,-80.3471856"
394907.0,New Castle,PA,2023-07-31,240.0,39.9289351,-85.3702477,"39.9289351,-85.3702477"
394847.0,Meadville,PA,2023-07-31,148.0,41.641445,-80.151449,"41.641445,-80.151449"
394704.0,Indiana,PA,2023-07-31,145.0,40.6424116,-79.1262839,"40.6424116,-79.1262839"
394395.0,Bloomsburg,PA,2023-07-31,125.0,41.0044958,-76.4537302,"41.0044958,-76.4537302"
394541.0,DuBois,PA,2023-07-31,158.0,41.118651,-78.7622342,"41.118651,-78.7622342"
395106.0,Somerset,PA,2023-07-31,208.0,39.9980022,-79.0415528,"39.9980022,-79.0415528"
395106.0,Somerset,PA,2023-07-31,208.0,37.0920222,-84.6041084,"37.0920222,-84.6041084"
395071.0,Sayre,PA,2023-07-31,102.0,41.9789631,-76.515499,"41.9789631,-76.515499"
394933.0,Oil City,PA,2023-07-31,139.0,41.433948,-79.706441,"41.433948,-79.706441"
394695.0,Huntingdon,PA,2023-07-31,96.0,40.3446332,-78.0281185,"40.3446332,-78.0281185"
395080.0,Sebring,FL,2023-07-31,805.0,27.4957453,-81.4410425,"27.4957453,-81.4410425"
394699.0,Huntsville,TX,2023-07-31,530.0,30.7235263,-95.5507771,"30.7235263,-95.5507771"
394699.0,Huntsville,TX,2023-07-31,530.0,34.729847,-86.5859011,"34.729847,-86.5859011"
394809.0,Lufkin,TX,2023-07-31,269.0,31.3386242,-94.7288558,"31.3386242,-94.7288558"
395056.0,San Diego,CA,2023-07-31,4378.0,32.7174202,-117.162772,"32.7174202,-117.162772"
395045.0,Sacramento,CA,2023-07-31,4673.0,38.5810606,-121.493895,"38.5810606,-121.493895"
395059.0,San Jose,CA,2023-07-31,1942.0,37.3361663,-121.890591,"37.3361663,-121.890591"
394619.0,Fresno,CA,2023-07-31,1375.0,36.7394421,-119.78483,"36.7394421,-119.78483"
394357.0,Bakersfield,CA,2023-07-31,1937.0,35.3738712,-119.019463,"35.3738712,-119.019463"
394952.0,Oxnard,CA,2023-07-31,1140.0,34.1976308,-119.180381,"34.1976308,-119.180381"
395134.0,Stockton,CA,2023-07-31,1052.0,37.9577016,-121.290779,"37.9577016,-121.290779"
394871.0,Modesto,CA,2023-07-31,736.0,37.6393419,-120.9968892,"37.6393419,-120.9968892"
395068.0,Santa Rosa,CA,2023-07-31,944.0,38.4404925,-122.7141049,"38.4404925,-122.7141049"
395195.0,Visalia,CA,2023-07-31,722.0,36.3302284,-119.292058,"36.3302284,-119.292058"
395183.0,Vallejo,CA,2023-07-31,671.0,38.1040864,-122.2566367,"38.1040864,-122.2566367"
753917.0,Santa Maria,CA,2023-07-31,537.0,34.9531295,-120.435857,"34.9531295,-120.435857"
395050.0,Salinas,CA,2023-07-31,502.0,36.6744117,-121.655037,"36.6744117,-121.655037"
395061.0,San Luis Obispo,CA,2023-07-31,584.0,35.3540209,-120.375716,"35.3540209,-120.375716"
394851.0,Merced,CA,2023-07-31,470.0,37.1641544,-120.7678602,"37.1641544,-120.7678602"
395065.0,Santa Cruz,CA,2023-07-31,457.0,37.050096,-121.99059,"37.050096,-121.99059"
394464.0,Chico,CA,2023-07-31,506.0,39.7284945,-121.8374777,"39.7284945,-121.8374777"
395018.0,Redding,CA,2023-07-31,665.0,40.5863563,-122.391675,"40.5863563,-122.391675"
394559.0,El Centro,CA,2023-07-31,165.0,32.792,-115.563051,"32.792,-115.563051"
395246.0,Yuba City,CA,2023-07-31,373.0,39.1404477,-121.6169108,"39.1404477,-121.6169108"
394814.0,Madera,CA,2023-07-31,414.0,37.1716264,-119.7737991,"37.1716264,-119.7737991"
394662.0,Hanford,CA,2023-07-31,178.0,36.3274502,-119.6456844,"36.3274502,-119.6456844"
394900.0,Napa,CA,2023-07-31,332.0,38.2971367,-122.2855293,"38.2971367,-122.2855293"
394577.0,Eureka,CA,2023-07-31,427.0,40.7906871,-124.1673746,"40.7906871,-124.1673746"
395166.0,Truckee,CA,2023-07-31,609.0,39.327962,-120.1832533,"39.327962,-120.1832533"
395025.0,Riverside,CA,2023-07-31,11091.0,33.9824949,-117.374238,"33.9824949,-117.374238"
395175.0,Ukiah,CA,2023-07-31,331.0,39.1501662,-123.2077861,"39.1501662,-123.2077861"
395057.0,San Francisco,CA,2023-07-31,6382.0,37.7792588,-122.4193286,"37.7792588,-122.4193286"
395084.0,Seneca Falls,NY,2023-07-31,83.0,42.910719,-76.7967848,"42.910719,-76.7967848"
394425.0,Buffalo,NY,2023-07-31,2002.0,42.8867166,-78.8783922,"42.8867166,-78.8783922"
395031.0,Rochester,NY,2023-07-31,1785.0,43.157285,-77.615214,"43.157285,-77.615214"
395031.0,Rochester,NY,2023-07-31,1785.0,44.0234387,-92.4630182,"44.0234387,-92.4630182"
394308.0,Albany,NY,2023-07-31,1772.0,42.6511674,-73.754968,"42.6511674,-73.754968"
394308.0,Albany,NY,2023-07-31,1772.0,31.5782062,-84.1556809,"31.5782062,-84.1556809"
394308.0,Albany,NY,2023-07-31,1772.0,44.6365071,-123.1059324,"44.6365071,-123.1059324"
845159.0,Poughkeepsie,NY,2023-07-31,2050.0,41.7065539,-73.9283672,"41.7065539,-73.9283672"
395143.0,Syracuse,NY,2023-07-31,1108.0,43.0481221,-76.1474244,"43.0481221,-76.1474244"
395179.0,Utica,NY,2023-07-31,543.0,43.1009031,-75.2326641,"43.1009031,-75.2326641"
394387.0,Binghamton,NY,2023-07-31,510.0,42.098698,-75.9125187,"42.098698,-75.9125187"
394748.0,Kingston,NY,2023-07-31,629.0,41.9287812,-74.0023702,"41.9287812,-74.0023702"
394719.0,Jamestown,NY,2023-07-31,297.0,42.0965167,-79.2380322,"42.0965167,-79.2380322"
394719.0,Jamestown,NY,2023-07-31,297.0,46.910544,-98.708436,"46.910544,-98.708436"
394633.0,Glens Falls,NY,2023-07-31,330.0,43.309941,-73.644447,"43.309941,-73.644447"
395213.0,Watertown,NY,2023-07-31,375.0,43.9747838,-75.9107565,"43.9747838,-75.9107565"
395213.0,Watertown,NY,2023-07-31,375.0,43.194335,-88.7241822,"43.194335,-88.7241822"
395213.0,Watertown,NY,2023-07-31,375.0,44.899211,-97.115289,"44.899211,-97.115289"
394932.0,Ogdensburg,NY,2023-07-31,360.0,44.694285,-75.486374,"44.694285,-75.486374"
394709.0,Ithaca,NY,2023-07-31,159.0,42.4374175,-76.54837235,"42.437417499999995,-76.54837235139263"
394501.0,Corning,NY,2023-07-31,221.0,42.1435257,-77.0543408,"42.1435257,-77.0543408"
394568.0,Elmira,NY,2023-07-31,183.0,42.0897965,-76.8077338,"42.0897965,-76.8077338"
394986.0,Plattsburgh,NY,2023-07-31,289.0,44.6951801,-73.4549227,"44.6951801,-73.4549227"
394936.0,Olean,NY,2023-07-31,196.0,42.0775022,-78.4298248,"42.0775022,-78.4298248"
394350.0,Auburn,NY,2023-07-31,133.0,42.9320202,-76.5672029,"42.9320202,-76.5672029"
394350.0,Auburn,NY,2023-07-31,133.0,41.3669902,-85.0588632,"41.3669902,-85.0588632"
394350.0,Auburn,NY,2023-07-31,133.0,32.6098566,-85.4807825,"32.6098566,-85.4807825"
394693.0,Hudson,NY,2023-07-31,331.0,42.2528649,-73.790959,"42.2528649,-73.790959"
394939.0,Oneonta,NY,2023-07-31,480.0,42.453492,-75.0629531,"42.453492,-75.0629531"
394365.0,Batavia,NY,2023-07-31,79.0,42.9980144,-78.1875515,"42.9980144,-78.1875515"
394634.0,Gloversville,NY,2023-07-31,201.0,43.0508945,-74.3452991,"43.0508945,-74.3452991"
394326.0,Amsterdam,NY,2023-07-31,121.0,42.943367,-74.1850436,"42.943367,-74.1850436"
394819.0,Malone,NY,2023-07-31,167.0,44.84881,-74.295044,"44.84881,-74.295044"
394504.0,Cortland,NY,2023-07-31,65.0,42.5842136,-76.0704906,"42.5842136,-76.0704906"
753899.0,Los Angeles,CA,2023-07-31,15689.0,34.0536909,-118.242766,"34.0536909,-118.242766"
394345.0,Athens,TX,2023-07-31,736.0,32.2044416,-95.854914,"32.2044416,-95.854914"
394345.0,Athens,TX,2023-07-31,736.0,33.9597677,-83.376398,"33.9597677,-83.376398"
394345.0,Athens,TX,2023-07-31,736.0,39.3289242,-82.1012479,"39.3289242,-82.1012479"
394345.0,Athens,TX,2023-07-31,736.0,35.4428864,-84.5930113,"35.4428864,-84.5930113"
394472.0,Clearlake,CA,2023-07-31,481.0,38.9582307,-122.626372,"38.9582307,-122.626372"
753920.0,Sonora,CA,2023-07-31,574.0,45.0600582,-61.9013365,"45.0600582,-61.9013365"
394514.0,Dallas,TX,2023-07-31,22748.0,32.7762719,-96.7968559,"32.7762719,-96.7968559"
394692.0,Houston,TX,2023-07-31,22900.0,29.7589382,-95.3676974,"29.7589382,-95.3676974"
395055.0,San Antonio,TX,2023-07-31,9684.0,29.4246002,-98.4951405,"29.4246002,-98.4951405"
394355.0,Austin,TX,2023-07-31,12151.0,30.2711286,-97.7436995,"30.2711286,-97.7436995"
394355.0,Austin,TX,2023-07-31,12151.0,43.6679992,-92.9746498,"43.6679992,-92.9746498"
394843.0,McAllen,TX,2023-07-31,2419.0,26.204114,-98.2300605,"26.204114,-98.2300605"
394561.0,El Paso,TX,2023-07-31,2312.0,31.7601164,-106.4870404,"31.7601164,-106.4870404"
394746.0,Killeen,TX,2023-07-31,2896.0,31.1171441,-97.727796,"31.1171441,-97.727796"
394502.0,Corpus Christi,TX,2023-07-31,2015.0,27.7635302,-97.4033191,"27.7635302,-97.4033191"
394421.0,Brownsville,TX,2023-07-31,1046.0,25.9024289,-97.4981698,"25.9024289,-97.4981698"
394421.0,Brownsville,TX,2023-07-31,1046.0,35.5939671,-89.262291,"35.5939671,-89.262291"
394372.0,Beaumont,TX,2023-07-31,1474.0,30.0860459,-94.1018461,"30.0860459,-94.1018461"
394808.0,Lubbock,TX,2023-07-31,1254.0,33.5855677,-101.8470215,"33.5855677,-101.8470215"
394803.0,Longview,TX,2023-07-31,996.0,32.5007031,-94.74049,"32.5007031,-94.74049"
394803.0,Longview,TX,2023-07-31,996.0,46.1377048,-122.934462,"46.1377048,-122.934462"
395197.0,Waco,TX,2023-07-31,1348.0,31.5491899,-97.1474628,"31.5491899,-97.1474628"
394323.0,Amarillo,TX,2023-07-31,861.0,35.20729,-101.8371192,"35.20729,-101.8371192"
394772.0,Laredo,TX,2023-07-31,490.0,27.5075005,-99.5069922,"27.5075005,-99.5069922"
394483.0,College Station,TX,2023-07-31,1062.0,30.6183939,-96.3455991,"30.6183939,-96.3455991"
395174.0,Tyler,TX,2023-07-31,1092.0,32.3512601,-95.3010624,"32.3512601,-95.3010624"
394299.0,Abilene,TX,2023-07-31,739.0,32.44645,-99.7475905,"32.44645,-99.7475905"
394860.0,Midland,TX,2023-07-31,663.0,31.83688,-102.0103767,"31.83688,-102.0103767"
394930.0,Odessa,TX,2023-07-31,464.0,31.8457149,-102.367687,"31.8457149,-102.367687"
395223.0,Wichita Falls,TX,2023-07-31,691.0,33.9004572,-98.5020777,"33.9004572,-98.5020777"
395152.0,Texarkana,TX,2023-07-31,542.0,33.44667445,-94.07714831,"33.44667445,-94.07714830522015"
395094.0,Sherman,TX,2023-07-31,838.0,36.2452294,-101.8858689,"36.2452294,-101.8858689"
395054.0,San Angelo,TX,2023-07-31,427.0,31.4649685,-100.4405094,"31.4649685,-100.4405094"
395190.0,Victoria,TX,2023-07-31,421.0,28.8026443,-96.9766308,"28.8026443,-96.9766308"
394812.0,Macomb,IL,2023-07-31,106.0,40.4588934,-90.6713939,"40.4588934,-90.6713939"
395016.0,Red Bluff,CA,2023-07-31,256.0,40.1784279,-122.235923,"40.1784279,-122.235923"
394795.0,Lincoln,IL,2023-07-31,62.0,40.1481349,-89.3636569,"40.1481349,-89.3636569"
394795.0,Lincoln,IL,2023-07-31,62.0,40.8088861,-96.7077751,"40.8088861,-96.7077751"
394535.0,Dixon,IL,2023-07-31,82.0,41.8425197,-89.4814291,"41.8425197,-89.4814291"
395141.0,Susanville,CA,2023-07-31,297.0,40.4162842,-120.653006,"40.4162842,-120.653006"
394508.0,Crescent City,CA,2023-07-31,83.0,41.7538193,-124.1966461,"41.7538193,-124.1966461"
394463.0,Chicago,IL,2023-07-31,23228.0,41.8755616,-87.6244212,"41.8755616,-87.6244212"
394972.0,Peoria,IL,2023-07-31,1003.0,40.6938609,-89.5891008,"40.6938609,-89.5891008"
394520.0,Davenport,IL,2023-07-31,977.0,39.7341803,-90.2138167,"39.7341803,-90.2138167"
395033.0,Rockford,IL,2023-07-31,684.0,42.2713945,-89.093966,"42.2713945,-89.093966"
394454.0,Champaign,IL,2023-07-31,416.0,40.1164841,-88.2430932,"40.1164841,-88.2430932"
395114.0,Springfield,IL,2023-07-31,411.0,39.7990175,-89.6439575,"39.7990175,-89.6439575"
395114.0,Springfield,IL,2023-07-31,411.0,42.1018764,-72.5886727,"42.1018764,-72.5886727"
395114.0,Springfield,IL,2023-07-31,411.0,37.2081729,-93.2922715,"37.2081729,-93.2922715"
395114.0,Springfield,IL,2023-07-31,411.0,39.9234046,-83.810138,"39.9234046,-83.810138"
753869.0,Bloomington,IL,2023-07-31,309.0,40.4797828,-88.9939147,"40.4797828,-88.9939147"
753869.0,Bloomington,IL,2023-07-31,309.0,39.1670396,-86.5342881,"39.1670396,-86.5342881"
845167.0,Ottawa,IL,2023-07-31,366.0,41.3516628,-88.845436,"41.3516628,-88.845436"
845167.0,Ottawa,IL,2023-07-31,366.0,39.1273653,-97.6568094,"39.1273653,-97.6568094"
394442.0,Carbondale,IL,2023-07-31,514.0,37.7274692,-89.216655,"37.7274692,-89.216655"
394734.0,Kankakee,IL,2023-07-31,308.0,41.1253903,-87.848682,"41.1253903,-87.848682"
394524.0,Decatur,IL,2023-07-31,246.0,39.8454163,-88.9524151,"39.8454163,-88.9524151"
394524.0,Decatur,IL,2023-07-31,246.0,39.2862128,-85.4943058,"39.2862128,-85.4943058"
394524.0,Decatur,IL,2023-07-31,246.0,34.6060203,-86.9838165,"34.6060203,-86.9838165"
395010.0,Quincy,IL,2023-07-31,191.0,39.9356016,-91.4098727,"39.9356016,-91.4098727"
394516.0,Danville,IL,2023-07-31,159.0,40.125222,-87.6304614,"40.125222,-87.6304614"
394516.0,Danville,IL,2023-07-31,159.0,36.5879877,-79.3916713,"36.5879877,-79.3916713"
394516.0,Danville,IL,2023-07-31,159.0,37.6456488,-84.7721823,"37.6456488,-84.7721823"
394456.0,Charleston,IL,2023-07-31,168.0,39.4961458,-88.1761521,"39.4961458,-88.1761521"
394456.0,Charleston,IL,2023-07-31,168.0,32.7884363,-79.9399309,"32.7884363,-79.9399309"
394456.0,Charleston,IL,2023-07-31,168.0,38.3505995,-81.6332812,"38.3505995,-81.6332812"
395131.0,Sterling,IL,2023-07-31,192.0,41.788253,-89.6953656,"41.788253,-89.6953656"
395131.0,Sterling,IL,2023-07-31,192.0,40.6255415,-103.207709,"40.6255415,-103.207709"
395029.0,Rochelle,IL,2023-07-31,109.0,41.9239178,-89.0687074,"41.9239178,-89.0687074"
394625.0,Galesburg,IL,2023-07-31,147.0,40.9475652,-90.3712169,"40.9475652,-90.3712169"
394616.0,Freeport,IL,2023-07-31,134.0,42.2966861,-89.6212271,"42.2966861,-89.6212271"
394715.0,Jacksonville,IL,2023-07-31,69.0,39.7343697,-90.228782,"39.7343697,-90.228782"
394715.0,Jacksonville,IL,2023-07-31,69.0,31.963778,-95.2705042,"31.963778,-95.2705042"
394715.0,Jacksonville,IL,2023-07-31,69.0,30.3321838,-81.655651,"30.3321838,-81.655651"
394715.0,Jacksonville,IL,2023-07-31,69.0,34.7494749,-77.4208221,"34.7494749,-77.4208221"
394451.0,Centralia,IL,2023-07-31,107.0,38.5250491,-89.1334037,"38.5250491,-89.1334037"
394451.0,Centralia,IL,2023-07-31,107.0,46.7204489,-122.96143,"46.7204489,-122.96143"
394888.0,Mount Vernon,IL,2023-07-31,103.0,38.3172715,-88.9031201,"38.3172715,-88.9031201"
394888.0,Mount Vernon,IL,2023-07-31,103.0,48.4200462,-122.32642,"48.4200462,-122.32642"
394888.0,Mount Vernon,IL,2023-07-31,103.0,40.3933956,-82.4857181,"40.3933956,-82.4857181"
394992.0,Pontiac,IL,2023-07-31,80.0,40.8808666,-88.6297839,"40.8808666,-88.6297839"
394557.0,Effingham,IL,2023-07-31,105.0,39.0520902,-88.6029006,"39.0520902,-88.6029006"
395150.0,Taylorville,IL,2023-07-31,125.0,39.5487452,-89.2941549,"39.5487452,-89.2941549"
394744.0,Key West,FL,2023-07-31,982.0,24.5548262,-81.8020722,"24.5548262,-81.8020722"
394913.0,New York,NY,2023-07-31,45506.0,40.7127281,-74.0060152,"40.7127281,-74.0060152"
394940.0,Ontario,OR,2023-07-31,259.0,44.0265525,-116.9629378,"44.0265525,-116.9629378"
394606.0,Fort Morgan,CO,2023-07-31,147.0,40.2502582,-103.799951,"40.2502582,-103.799951"
